pitch_type,game_date,release_speed,player_name,batter,pitcher,events,outs_when_up,inning,hit_distance_sc,pitch_number,pitch_name
ST,2023-04-23,79.1,"King, Michael",656305,650633,,2,6,,3,Sweeper
SI,2023-04-23,93.9,"King, Michael",656305,650633,,2,6,,2,Sinker
ST,2023-04-23,88,"Schmidt, Clarke",543807,657376,,0,1,,2,Sweeper
SL,2023-04-23,87.4,"Hamilton, Ian",666182,641656,,0,8,158,2,Slider
SI,2023-04-23,94.7,"Schmidt, Clarke",543807,657376,,0,1,,1,Sinker
SI,2023-04-23,96.1,"Hamilton, Ian",666182,641656,,0,8,,1,Sinker
FF,2023-04-23,93.4,"King, Michael",656305,650633,,2,6,,1,4-Seam Fastball
KC,2023-04-22,85.5,"Cole, Gerrit",662139,543037,single,2,6,57,5,Knuckle Curve
KC,2023-04-22,84.9,"Cole, Gerrit",662139,543037,,2,6,,4,Knuckle Curve
FF,2023-04-22,98.8,"Cole, Gerrit",662139,543037,,2,6,183,3,4-Seam Fastball
FF,2023-04-22,98.7,"Cole, Gerrit",662139,543037,,2,6,,2,4-Seam Fastball
FF,2023-04-22,98.3,"Cole, Gerrit",662139,543037,,2,6,246,1,4-Seam Fastball
FF,2023-04-22,98.1,"Cole, Gerrit",656305,543037,field_out,1,6,198,8,4-Seam Fastball
FF,2023-04-22,98.1,"Cole, Gerrit",656305,543037,,1,6,202,7,4-Seam Fastball
SL,2023-04-22,89.1,"Cole, Gerrit",656305,543037,,1,6,,6,Slider
SL,2023-04-22,90.3,"Cole, Gerrit",656305,543037,,1,6,,5,Slider
FF,2023-04-22,98.3,"Cole, Gerrit",656305,543037,,1,6,,4,4-Seam Fastball
FF,2023-04-22,97.8,"Cole, Gerrit",656305,543037,,1,6,,3,4-Seam Fastball
FF,2023-04-22,96.3,"Cole, Gerrit",656305,543037,,1,6,,2,4-Seam Fastball
FF,2023-04-22,97.4,"Cole, Gerrit",656305,543037,,1,6,153,1,4-Seam Fastball
SL,2023-04-22,91.4,"Cole, Gerrit",665489,543037,walk,1,6,,5,Slider
FF,2023-04-22,98.1,"Cole, Gerrit",665489,543037,,1,6,,4,4-Seam Fastball
SL,2023-04-22,91.5,"Cole, Gerrit",665489,543037,,1,6,,3,Slider
FF,2023-04-22,97,"Cole, Gerrit",665489,543037,,1,6,,2,4-Seam Fastball
FF,2023-04-22,97.6,"Cole, Gerrit",665489,543037,,1,6,,1,4-Seam Fastball
SL,2023-04-22,88.3,"Cole, Gerrit",666182,543037,field_out,0,6,15,4,Slider
KC,2023-04-22,84.9,"Cole, Gerrit",666182,543037,,0,6,,3,Knuckle Curve
SL,2023-04-22,90.9,"Cole, Gerrit",666182,543037,,0,6,,2,Slider
SL,2023-04-22,88.6,"Cole, Gerrit",666182,543037,,0,6,64,1,Slider
KC,2023-04-22,82.5,"Cole, Gerrit",666182,543037,caught_stealing_2b,2,5,,7,Knuckle Curve
FF,2023-04-22,97.9,"Cole, Gerrit",666182,543037,,2,5,200,6,4-Seam Fastball
KC,2023-04-22,85.5,"Cole, Gerrit",666182,543037,,2,5,2,5,Knuckle Curve
SL,2023-04-22,89.9,"Cole, Gerrit",666182,543037,,2,5,,4,Slider
SL,2023-04-22,91.1,"Cole, Gerrit",666182,543037,,2,5,,3,Slider
SL,2023-04-22,89.6,"Cole, Gerrit",666182,543037,,2,5,,2,Slider
FF,2023-04-22,97.9,"Cole, Gerrit",666182,543037,,2,5,183,1,4-Seam Fastball
SL,2023-04-22,89,"Cole, Gerrit",543807,543037,walk,2,5,,6,Slider
KC,2023-04-22,84,"Cole, Gerrit",543807,543037,,2,5,,5,Knuckle Curve
KC,2023-04-22,84,"Cole, Gerrit",543807,543037,,2,5,,4,Knuckle Curve
CH,2023-04-22,87.7,"Cole, Gerrit",543807,543037,,2,5,,3,Changeup
SL,2023-04-22,88,"Cole, Gerrit",543807,543037,,2,5,3,2,Slider
FF,2023-04-22,97.5,"Cole, Gerrit",543807,543037,,2,5,,1,4-Seam Fastball
FF,2023-04-22,96.5,"Cole, Gerrit",624415,543037,field_out,1,5,271,3,4-Seam Fastball
FF,2023-04-22,96,"Cole, Gerrit",624415,543037,,1,5,,2,4-Seam Fastball
KC,2023-04-22,84.1,"Cole, Gerrit",624415,543037,,1,5,,1,Knuckle Curve
FF,2023-04-22,96.2,"Cole, Gerrit",593160,543037,field_out,0,5,318,2,4-Seam Fastball
SL,2023-04-22,86.7,"Cole, Gerrit",593160,543037,,0,5,,1,Slider
KC,2023-04-22,84,"Cole, Gerrit",474832,543037,strikeout,2,4,,5,Knuckle Curve
CH,2023-04-22,88.4,"Cole, Gerrit",474832,543037,,2,4,,4,Changeup
KC,2023-04-22,82.4,"Cole, Gerrit",474832,543037,,2,4,,3,Knuckle Curve
FF,2023-04-22,96,"Cole, Gerrit",474832,543037,,2,4,,2,4-Seam Fastball
CH,2023-04-22,86.5,"Cole, Gerrit",474832,543037,,2,4,,1,Changeup
KC,2023-04-22,82.6,"Cole, Gerrit",672386,543037,field_out,1,4,308,3,Knuckle Curve
FF,2023-04-22,97.2,"Cole, Gerrit",672386,543037,,1,4,274,2,4-Seam Fastball
KC,2023-04-22,83,"Cole, Gerrit",672386,543037,,1,4,,1,Knuckle Curve
CH,2023-04-22,87.7,"Cole, Gerrit",662139,543037,field_out,0,4,344,3,Changeup
FF,2023-04-22,95.3,"Cole, Gerrit",662139,543037,,0,4,,2,4-Seam Fastball
KC,2023-04-22,82.6,"Cole, Gerrit",662139,543037,,0,4,,1,Knuckle Curve
KC,2023-04-22,82.9,"Cole, Gerrit",656305,543037,field_out,2,3,231,3,Knuckle Curve
SL,2023-04-22,89.5,"Cole, Gerrit",656305,543037,,2,3,,2,Slider
FF,2023-04-22,96.4,"Cole, Gerrit",656305,543037,,2,3,,1,4-Seam Fastball
FF,2023-04-22,96.8,"Cole, Gerrit",665489,543037,field_out,1,3,360,2,4-Seam Fastball
SL,2023-04-22,87.5,"Cole, Gerrit",665489,543037,,1,3,,1,Slider
FF,2023-04-22,98.1,"Cole, Gerrit",666182,543037,field_out,0,3,10,6,4-Seam Fastball
FF,2023-04-22,98.3,"Cole, Gerrit",666182,543037,,0,3,,5,4-Seam Fastball
SL,2023-04-22,87.3,"Cole, Gerrit",666182,543037,,0,3,,4,Slider
KC,2023-04-22,81.9,"Cole, Gerrit",666182,543037,,0,3,,3,Knuckle Curve
FF,2023-04-22,97.3,"Cole, Gerrit",666182,543037,,0,3,,2,4-Seam Fastball
FF,2023-04-22,96.7,"Cole, Gerrit",666182,543037,,0,3,242,1,4-Seam Fastball
KC,2023-04-22,84.3,"Cole, Gerrit",543807,543037,field_out,2,2,7,2,Knuckle Curve
SL,2023-04-22,88.7,"Cole, Gerrit",543807,543037,,2,2,,1,Slider
FF,2023-04-22,98.1,"Cole, Gerrit",669289,543037,hit_by_pitch,2,2,,3,4-Seam Fastball
FF,2023-04-22,98.3,"Cole, Gerrit",669289,543037,,2,2,,2,4-Seam Fastball
KC,2023-04-22,84.1,"Cole, Gerrit",669289,543037,,2,2,,1,Knuckle Curve
FF,2023-04-22,97.3,"Cole, Gerrit",593160,543037,field_out,1,2,291,8,4-Seam Fastball
FF,2023-04-22,97.9,"Cole, Gerrit",593160,543037,,1,2,135,7,4-Seam Fastball
SL,2023-04-22,89.6,"Cole, Gerrit",593160,543037,,1,2,,6,Slider
SL,2023-04-22,90.3,"Cole, Gerrit",593160,543037,,1,2,,5,Slider
FF,2023-04-22,98.7,"Cole, Gerrit",593160,543037,,1,2,282,4,4-Seam Fastball
FF,2023-04-22,96.7,"Cole, Gerrit",593160,543037,,1,2,158,3,4-Seam Fastball
FF,2023-04-22,97.8,"Cole, Gerrit",593160,543037,,1,2,,2,4-Seam Fastball
FF,2023-04-22,97.2,"Cole, Gerrit",593160,543037,,1,2,,1,4-Seam Fastball
FF,2023-04-22,97.2,"Cole, Gerrit",474832,543037,strikeout,0,2,,5,4-Seam Fastball
FF,2023-04-22,96.9,"Cole, Gerrit",474832,543037,,0,2,,4,4-Seam Fastball
KC,2023-04-22,83.5,"Cole, Gerrit",474832,543037,,0,2,,3,Knuckle Curve
SI,2023-04-22,95.6,"Peralta, Wandy",624415,593974,field_out,0,9,51,1,Sinker
CH,2023-04-22,90,"Peralta, Wandy",593160,593974,single,0,9,161,5,Changeup
SI,2023-04-22,96.2,"Holmes, Clay",656305,605280,strikeout,1,8,,4,Sinker
FF,2023-04-22,96.5,"Cole, Gerrit",474832,543037,,0,2,,2,4-Seam Fastball
ST,2023-04-22,84.7,"Holmes, Clay",656305,605280,,1,8,,3,Sweeper
FF,2023-04-22,96.1,"Cole, Gerrit",474832,543037,,0,2,,1,4-Seam Fastball
SI,2023-04-22,95.4,"Peralta, Wandy",593160,593974,,0,9,,4,Sinker
CH,2023-04-22,91.1,"Peralta, Wandy",593160,593974,,0,9,,3,Changeup
SI,2023-04-22,97.5,"Holmes, Clay",656305,605280,,1,8,,2,Sinker
FF,2023-04-22,96,"Cole, Gerrit",672386,543037,double,0,2,85,2,4-Seam Fastball
SL,2023-04-22,88.3,"Holmes, Clay",656305,605280,,1,8,,1,Slider
SI,2023-04-22,96.9,"Peralta, Wandy",593160,593974,,0,9,,2,Sinker
FF,2023-04-22,95.5,"Cole, Gerrit",672386,543037,,0,2,,1,4-Seam Fastball
FF,2023-04-22,97.3,"Cole, Gerrit",662139,543037,strikeout,2,1,,3,4-Seam Fastball
SI,2023-04-22,97,"Peralta, Wandy",593160,593974,,0,9,,1,Sinker
SL,2023-04-22,87.9,"Holmes, Clay",665489,605280,field_out,0,8,329,3,Slider
FF,2023-04-22,93.8,"Marinaccio, Ron",624415,676760,field_out,1,7,3,1,4-Seam Fastball
FF,2023-04-22,94.2,"Marinaccio, Ron",593160,676760,field_out,0,7,5,3,4-Seam Fastball
CH,2023-04-22,92.3,"Peralta, Wandy",643376,593974,home_run,0,9,365,4,Changeup
SI,2023-04-22,96.5,"Holmes, Clay",665489,605280,,0,8,,2,Sinker
FF,2023-04-22,97.7,"Cole, Gerrit",662139,543037,,2,1,,2,4-Seam Fastball
FF,2023-04-22,97,"Cole, Gerrit",662139,543037,,2,1,,1,4-Seam Fastball
ST,2023-04-22,83.3,"Holmes, Clay",665489,605280,,0,8,,1,Sweeper
FF,2023-04-22,93.8,"Marinaccio, Ron",593160,676760,,0,7,165,2,4-Seam Fastball
SI,2023-04-22,95.3,"Peralta, Wandy",643376,593974,,0,9,134,3,Sinker
SL,2023-04-22,88.3,"Cole, Gerrit",656305,543037,strikeout,1,1,,6,Slider
SI,2023-04-22,93.6,"Holmes, Clay",666182,605280,double,0,8,123,4,Sinker
ST,2023-04-22,80,"Marinaccio, Ron",593160,676760,,0,7,,1,Sweeper
CH,2023-04-22,90.8,"Peralta, Wandy",643376,593974,,0,9,,2,Changeup
CH,2023-04-22,84.2,"Marinaccio, Ron",474832,676760,field_out,2,6,320,3,Changeup
SL,2023-04-22,89.9,"Cole, Gerrit",656305,543037,,1,1,,5,Slider
SI,2023-04-22,97,"Peralta, Wandy",643376,593974,,0,9,,1,Sinker
SI,2023-04-22,94.6,"Holmes, Clay",666182,605280,,0,8,,3,Sinker
FF,2023-04-22,92.9,"Marinaccio, Ron",474832,676760,,2,6,,2,4-Seam Fastball
SI,2023-04-22,94.9,"Holmes, Clay",666182,605280,,0,8,,2,Sinker
FF,2023-04-22,96.9,"Cole, Gerrit",656305,543037,,1,1,,4,4-Seam Fastball
SI,2023-04-22,96.3,"Peralta, Wandy",672386,593974,walk,0,9,,6,Sinker
SI,2023-04-22,94.2,"Holmes, Clay",666182,605280,,0,8,225,1,Sinker
FF,2023-04-22,94.2,"Marinaccio, Ron",474832,676760,,2,6,,1,4-Seam Fastball
KC,2023-04-22,83.3,"Cole, Gerrit",656305,543037,,1,1,,3,Knuckle Curve
CH,2023-04-22,90.4,"Peralta, Wandy",672386,593974,,0,9,,5,Changeup
CH,2023-04-22,82.5,"Marinaccio, Ron",672386,676760,walk,2,6,,7,Changeup
SI,2023-04-22,96,"Peralta, Wandy",672386,593974,,0,9,282,4,Sinker
FF,2023-04-22,95.9,"Cole, Gerrit",656305,543037,,1,1,,2,4-Seam Fastball
SI,2023-04-22,94.7,"Holmes, Clay",543807,605280,strikeout,2,7,,7,Sinker
CH,2023-04-22,82.6,"Marinaccio, Ron",672386,676760,,2,6,150,6,Changeup
KC,2023-04-22,83.5,"Cole, Gerrit",656305,543037,,1,1,,1,Knuckle Curve
CH,2023-04-22,87,"Peralta, Wandy",672386,593974,,0,9,,3,Changeup
SI,2023-04-22,96.3,"Holmes, Clay",543807,605280,,2,7,,6,Sinker
FF,2023-04-22,95,"Marinaccio, Ron",672386,676760,,2,6,,5,4-Seam Fastball
SL,2023-04-22,86.9,"Cole, Gerrit",665489,543037,double,1,1,198,1,Slider
SI,2023-04-22,95.1,"Peralta, Wandy",672386,593974,,0,9,,2,Sinker
SL,2023-04-22,86.1,"Holmes, Clay",543807,605280,,2,7,357,5,Slider
SL,2023-04-22,86.9,"Holmes, Clay",543807,605280,,2,7,,4,Slider
CH,2023-04-22,82,"Marinaccio, Ron",672386,676760,,2,6,150,4,Changeup
SI,2023-04-22,95.4,"Peralta, Wandy",672386,593974,,0,9,,1,Sinker
SL,2023-04-22,88.1,"Cole, Gerrit",666182,543037,field_out,0,1,281,1,Slider
FF,2023-04-22,95.3,"Cole, Gerrit",543807,543037,single,0,1,48,3,4-Seam Fastball
SL,2023-04-22,85.6,"Cordero, Jimmy",543807,622772,grounded_into_double_play,1,9,116,3,Slider
SI,2023-04-22,94.6,"Holmes, Clay",543807,605280,,2,7,6,3,Sinker
SI,2023-04-22,96,"Peralta, Wandy",662139,593974,field_out,2,8,5,3,Sinker
CH,2023-04-22,80.6,"Marinaccio, Ron",672386,676760,,2,6,,3,Changeup
FF,2023-04-22,94.7,"Cole, Gerrit",543807,543037,,0,1,,2,4-Seam Fastball
SI,2023-04-22,94.9,"Peralta, Wandy",662139,593974,,2,8,,2,Sinker
SI,2023-04-22,95.2,"Holmes, Clay",543807,605280,,2,7,,2,Sinker
FF,2023-04-22,93.8,"Marinaccio, Ron",672386,676760,,2,6,,2,4-Seam Fastball
SI,2023-04-22,97.2,"Cordero, Jimmy",543807,622772,,1,9,,2,Sinker
SI,2023-04-22,93.1,"Holmes, Clay",543807,605280,,2,7,2,1,Sinker
CH,2023-04-22,81.3,"Marinaccio, Ron",672386,676760,,2,6,,1,Changeup
SL,2023-04-22,86.4,"Cordero, Jimmy",543807,622772,,1,9,,1,Slider
SI,2023-04-22,96,"Peralta, Wandy",662139,593974,,2,8,,1,Sinker
FF,2023-04-22,96.9,"Cole, Gerrit",543807,543037,,0,1,,1,4-Seam Fastball
CH,2023-04-21,85.4,"Germán, Domingo",643376,593334,field_out,2,6,330,2,Changeup
SI,2023-04-21,92.9,"Germán, Domingo",643376,593334,,2,6,,1,Sinker
FF,2023-04-21,91.9,"Germán, Domingo",474832,593334,home_run,2,6,416,1,4-Seam Fastball
CH,2023-04-21,84.1,"Germán, Domingo",662139,593334,force_out,1,6,5,3,Changeup
FF,2023-04-21,90.3,"Germán, Domingo",662139,593334,,1,6,,2,4-Seam Fastball
FF,2023-04-21,91.7,"Germán, Domingo",662139,593334,,1,6,,1,4-Seam Fastball
CU,2023-04-21,83.5,"Germán, Domingo",656305,593334,walk,1,6,,6,Curveball
FF,2023-04-21,91.6,"Germán, Domingo",656305,593334,,1,6,,5,4-Seam Fastball
CH,2023-04-21,84.2,"Germán, Domingo",656305,593334,,1,6,5,4,Changeup
CU,2023-04-21,82.7,"Germán, Domingo",656305,593334,,1,6,,3,Curveball
CU,2023-04-21,84.1,"Germán, Domingo",656305,593334,,1,6,,2,Curveball
CH,2023-04-21,85,"Germán, Domingo",656305,593334,,1,6,,1,Changeup
CH,2023-04-21,85.2,"Germán, Domingo",665489,593334,field_out,0,6,0,4,Changeup
SI,2023-04-21,93,"Germán, Domingo",665489,593334,,0,6,,3,Sinker
SI,2023-04-21,92.5,"Germán, Domingo",665489,593334,,0,6,,2,Sinker
CH,2023-04-21,84.9,"Germán, Domingo",665489,593334,,0,6,,1,Changeup
CU,2023-04-21,84.3,"Germán, Domingo",666182,593334,field_out,2,5,233,1,Curveball
CU,2023-04-21,84.4,"Germán, Domingo",543807,593334,strikeout,1,5,,4,Curveball
CU,2023-04-21,84.5,"Germán, Domingo",543807,593334,,1,5,,3,Curveball
SI,2023-04-21,92.3,"Germán, Domingo",543807,593334,,1,5,,2,Sinker
CU,2023-04-21,83.2,"Germán, Domingo",543807,593334,,1,5,,1,Curveball
CU,2023-04-21,83.3,"Germán, Domingo",595281,593334,strikeout,0,5,,6,Curveball
FF,2023-04-21,91.7,"Germán, Domingo",595281,593334,,0,5,,5,4-Seam Fastball
CH,2023-04-21,85.3,"Germán, Domingo",595281,593334,,0,5,178,4,Changeup
FF,2023-04-21,90.6,"Germán, Domingo",595281,593334,,0,5,,3,4-Seam Fastball
CH,2023-04-21,85.7,"Germán, Domingo",595281,593334,,0,5,,2,Changeup
CH,2023-04-21,84.1,"Germán, Domingo",595281,593334,,0,5,,1,Changeup
CH,2023-04-21,86.1,"Germán, Domingo",624415,593334,strikeout,2,4,,4,Changeup
FF,2023-04-21,91.6,"Germán, Domingo",624415,593334,,2,4,,3,4-Seam Fastball
CU,2023-04-21,83.1,"Germán, Domingo",624415,593334,,2,4,,2,Curveball
FF,2023-04-21,91.3,"Germán, Domingo",624415,593334,,2,4,330,1,4-Seam Fastball
CU,2023-04-21,81.4,"Germán, Domingo",643376,593334,field_out,1,4,257,5,Curveball
CH,2023-04-21,84.9,"Germán, Domingo",643376,593334,,1,4,,4,Changeup
SI,2023-04-21,92,"Germán, Domingo",643376,593334,,1,4,,3,Sinker
CH,2023-04-21,84.7,"Germán, Domingo",643376,593334,,1,4,,2,Changeup
CU,2023-04-21,82.9,"Germán, Domingo",643376,593334,,1,4,,1,Curveball
CH,2023-04-21,86.1,"Germán, Domingo",474832,593334,strikeout,0,4,,3,Changeup
FF,2023-04-21,92.3,"Germán, Domingo",474832,593334,,0,4,176,2,4-Seam Fastball
CU,2023-04-21,81.5,"Germán, Domingo",474832,593334,,0,4,310,1,Curveball
CU,2023-04-21,84.1,"Germán, Domingo",662139,593334,field_out,2,3,2,7,Curveball
CH,2023-04-21,86.4,"Germán, Domingo",662139,593334,,2,3,,6,Changeup
FF,2023-04-21,92.2,"Germán, Domingo",662139,593334,,2,3,201,5,4-Seam Fastball
CU,2023-04-21,83.4,"Germán, Domingo",662139,593334,,2,3,2,4,Curveball
FF,2023-04-21,92.2,"Germán, Domingo",662139,593334,,2,3,152,3,4-Seam Fastball
CH,2023-04-21,84.2,"Germán, Domingo",662139,593334,,2,3,,2,Changeup
FF,2023-04-21,92.5,"Germán, Domingo",662139,593334,,2,3,,1,4-Seam Fastball
CU,2023-04-21,81.7,"Germán, Domingo",656305,593334,field_out,1,3,236,9,Curveball
CH,2023-04-21,85.7,"Germán, Domingo",656305,593334,,1,3,286,8,Changeup
SI,2023-04-21,95.9,"Abreu, Albert",624415,656061,strikeout,2,8,,6,Sinker
CU,2023-04-21,83.3,"Germán, Domingo",656305,593334,,1,3,,7,Curveball
SI,2023-04-21,96.3,"Abreu, Albert",624415,656061,,2,8,,5,Sinker
FF,2023-04-21,93.5,"Germán, Domingo",656305,593334,,1,3,,6,4-Seam Fastball
SI,2023-04-21,96.2,"Abreu, Albert",624415,656061,,2,8,,4,Sinker
CH,2023-04-21,87.9,"Abreu, Albert",624415,656061,,2,8,4,3,Changeup
SI,2023-04-21,93,"Germán, Domingo",656305,593334,,1,3,185,5,Sinker
SI,2023-04-21,96.3,"Abreu, Albert",624415,656061,,2,8,,2,Sinker
CU,2023-04-21,83.4,"Germán, Domingo",656305,593334,,1,3,,4,Curveball
SI,2023-04-21,95.8,"Abreu, Albert",624415,656061,,2,8,,1,Sinker
CH,2023-04-21,87.4,"Germán, Domingo",656305,593334,,1,3,,3,Changeup
SI,2023-04-21,95.4,"Abreu, Albert",643376,656061,walk,2,8,,4,Sinker
SI,2023-04-21,92.7,"Germán, Domingo",656305,593334,,1,3,,2,Sinker
SI,2023-04-21,95.9,"Abreu, Albert",643376,656061,,2,8,,3,Sinker
FF,2023-04-21,93.4,"Germán, Domingo",656305,593334,,1,3,,1,4-Seam Fastball
CU,2023-04-21,83.8,"Germán, Domingo",665489,593334,field_out,0,3,29,3,Curveball
SL,2023-04-21,87.2,"Abreu, Albert",643376,656061,,2,8,,2,Slider
SL,2023-04-21,88.1,"Abreu, Albert",643376,656061,,2,8,,1,Slider
CU,2023-04-21,83.4,"Germán, Domingo",665489,593334,,0,3,,2,Curveball
SI,2023-04-21,97.3,"Abreu, Albert",474832,656061,double,2,8,335,8,Sinker
CU,2023-04-21,83.3,"Germán, Domingo",665489,593334,,0,3,,1,Curveball
CH,2023-04-21,89.2,"Abreu, Albert",474832,656061,,2,8,,7,Changeup
CH,2023-04-21,87.3,"Germán, Domingo",666182,593334,field_out,2,2,129,1,Changeup
SL,2023-04-21,87.7,"Abreu, Albert",474832,656061,,2,8,,6,Slider
CH,2023-04-21,86,"Germán, Domingo",543807,593334,field_out,1,2,136,3,Changeup
SL,2023-04-21,87.8,"Abreu, Albert",474832,656061,,2,8,4,5,Slider
SI,2023-04-21,92.8,"Germán, Domingo",543807,593334,,1,2,,2,Sinker
SI,2023-04-21,92.9,"Germán, Domingo",543807,593334,,1,2,,1,Sinker
CH,2023-04-21,87.8,"Abreu, Albert",474832,656061,,2,8,,4,Changeup
SI,2023-04-21,97,"Abreu, Albert",474832,656061,,2,8,243,3,Sinker
FF,2023-04-21,92.3,"Germán, Domingo",595281,593334,single,1,2,144,2,4-Seam Fastball
CU,2023-04-21,82.5,"Germán, Domingo",595281,593334,,1,2,,1,Curveball
SI,2023-04-21,97.5,"Abreu, Albert",474832,656061,,2,8,,2,Sinker
CH,2023-04-21,89,"Abreu, Albert",474832,656061,,2,8,,1,Changeup
FF,2023-04-21,92.1,"Germán, Domingo",624415,593334,field_out,0,2,353,3,4-Seam Fastball
SI,2023-04-21,97.5,"Abreu, Albert",662139,656061,strikeout,1,8,,5,Sinker
CU,2023-04-21,82.6,"Germán, Domingo",624415,593334,,0,2,,2,Curveball
SI,2023-04-21,96.6,"Abreu, Albert",662139,656061,,1,8,129,4,Sinker
FF,2023-04-21,91.3,"Germán, Domingo",624415,593334,,0,2,,1,4-Seam Fastball
CH,2023-04-21,88.8,"Abreu, Albert",662139,656061,,1,8,,3,Changeup
CU,2023-04-21,84.2,"Germán, Domingo",643376,593334,single,0,2,251,4,Curveball
CH,2023-04-21,85.7,"Germán, Domingo",643376,593334,,0,2,,3,Changeup
CH,2023-04-21,88.1,"Abreu, Albert",662139,656061,,1,8,,2,Changeup
SI,2023-04-21,97.2,"Abreu, Albert",662139,656061,,1,8,,1,Sinker
FF,2023-04-21,91.5,"Germán, Domingo",643376,593334,,0,2,,2,4-Seam Fastball
FF,2023-04-21,92.7,"Germán, Domingo",643376,593334,,0,2,,1,4-Seam Fastball
SI,2023-04-21,98.2,"Abreu, Albert",656305,656061,strikeout,0,8,,4,Sinker
SI,2023-04-21,97.3,"Abreu, Albert",656305,656061,,0,8,206,3,Sinker
CU,2023-04-21,84.8,"Germán, Domingo",474832,593334,strikeout,2,1,,4,Curveball
FF,2023-04-21,93.7,"Germán, Domingo",474832,593334,,2,1,179,3,4-Seam Fastball
CH,2023-04-21,85.1,"Weissert, Greg",662139,669711,field_out,2,9,48,2,Changeup
SI,2023-04-21,97.8,"Abreu, Albert",656305,656061,,0,8,,2,Sinker
FC,2023-04-21,92.9,"Weissert, Greg",662139,669711,,2,9,,1,Cutter
SL,2023-04-21,86.5,"Abreu, Albert",656305,656061,,0,8,189,1,Slider
FF,2023-04-21,92.1,"Germán, Domingo",474832,593334,,2,1,,2,4-Seam Fastball
CU,2023-04-21,81.5,"Germán, Domingo",474832,593334,,2,1,,1,Curveball
SI,2023-04-21,98.3,"Abreu, Albert",665489,656061,single,0,8,2,3,Sinker
ST,2023-04-21,78.2,"Weissert, Greg",656305,669711,walk,2,9,,7,Sweeper
FF,2023-04-21,93.4,"Germán, Domingo",662139,593334,walk,2,1,,5,4-Seam Fastball
FC,2023-04-21,90.1,"Weissert, Greg",656305,669711,,2,9,186,6,Cutter
SL,2023-04-21,87.1,"Abreu, Albert",665489,656061,,0,8,,2,Slider
FF,2023-04-21,93.5,"Weissert, Greg",656305,669711,,2,9,,5,4-Seam Fastball
FF,2023-04-21,91.9,"Germán, Domingo",662139,593334,,2,1,,4,4-Seam Fastball
SI,2023-04-21,98.2,"Abreu, Albert",665489,656061,,0,8,,1,Sinker
SI,2023-04-21,92.3,"Germán, Domingo",662139,593334,,2,1,,3,Sinker
SI,2023-04-21,96.8,"Abreu, Albert",666182,656061,single,0,8,167,4,Sinker
ST,2023-04-21,79.2,"Weissert, Greg",656305,669711,,2,9,,4,Sweeper
CH,2023-04-21,85.8,"Germán, Domingo",662139,593334,,2,1,,2,Changeup
SI,2023-04-21,97.9,"Abreu, Albert",666182,656061,,0,8,,3,Sinker
SI,2023-04-21,94.1,"Weissert, Greg",656305,669711,,2,9,,3,Sinker
CU,2023-04-21,81.6,"Germán, Domingo",662139,593334,,2,1,,1,Curveball
SI,2023-04-21,97.1,"Abreu, Albert",666182,656061,,0,8,,2,Sinker
FC,2023-04-21,91.5,"Weissert, Greg",656305,669711,,2,9,162,2,Cutter
CU,2023-04-21,84.1,"Germán, Domingo",656305,593334,strikeout,1,1,,5,Curveball
FC,2023-04-21,90,"Weissert, Greg",656305,669711,,2,9,,1,Cutter
SI,2023-04-21,96.3,"Abreu, Albert",666182,656061,,0,8,2,1,Sinker
SL,2023-04-21,86.5,"Abreu, Albert",543807,656061,field_out,2,7,269,2,Slider
SI,2023-04-21,92.9,"Weissert, Greg",665489,669711,hit_by_pitch,2,9,,1,Sinker
CU,2023-04-21,82.7,"Germán, Domingo",656305,593334,,1,1,,4,Curveball
SL,2023-04-21,87.1,"Abreu, Albert",543807,656061,,2,7,,1,Slider
SI,2023-04-21,93.3,"Germán, Domingo",656305,593334,,1,1,,3,Sinker
FC,2023-04-21,90.3,"Weissert, Greg",666182,669711,walk,2,9,,5,Cutter
CU,2023-04-21,83.3,"Germán, Domingo",656305,593334,,1,1,,2,Curveball
SI,2023-04-21,97.8,"Abreu, Albert",595281,656061,field_out,1,7,15,5,Sinker
ST,2023-04-21,79.7,"Weissert, Greg",666182,669711,,2,9,,4,Sweeper
CU,2023-04-21,83.6,"Germán, Domingo",656305,593334,,1,1,,1,Curveball
SI,2023-04-21,92.8,"Weissert, Greg",666182,669711,,2,9,,3,Sinker
SI,2023-04-21,97.6,"Abreu, Albert",595281,656061,,1,7,,4,Sinker
CH,2023-04-21,88.3,"Abreu, Albert",595281,656061,,1,7,,3,Changeup
CU,2023-04-21,84,"Germán, Domingo",665489,593334,home_run,1,1,417,2,Curveball
SI,2023-04-21,92.6,"Weissert, Greg",666182,669711,,2,9,,2,Sinker
SI,2023-04-21,93.3,"Germán, Domingo",665489,593334,,1,1,,1,Sinker
ST,2023-04-21,79.4,"Weissert, Greg",666182,669711,,2,9,,1,Sweeper
CH,2023-04-21,88.4,"Abreu, Albert",595281,656061,,1,7,103,2,Changeup
CU,2023-04-21,83.6,"Germán, Domingo",666182,593334,field_out,0,1,216,3,Curveball
SI,2023-04-21,96.9,"Abreu, Albert",595281,656061,,1,7,,1,Sinker
ST,2023-04-21,79.4,"Weissert, Greg",543807,669711,field_out,1,9,309,2,Sweeper
SI,2023-04-21,97.2,"Abreu, Albert",624415,656061,strikeout,0,7,,3,Sinker
